Name,ChEMBL_ID,SMILES
RIBOFLAVIN,CHEMBL1534,Cc1cc2N=C3C(=O)NC(=O)N=C3N(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
MESTEROLONE,CHEMBL258918,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C
HYDROXYCHLOROQUINE,CHEMBL1535,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
ERGOCALCIFEROL,CHEMBL1536,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)CCC3=C)\CCC[C@]12C
MECLOCYCLINE SULFOSALICYLATE,CHEMBL261772,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4c(Cl)ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N.OC(=O)c5cc(ccc5O)S(=O)(=O)O
AZLOCILLIN,CHEMBL1537,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2[C@H]1C(=O)O
TENOFOVIR DISOPROXIL,CHEMBL1538,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc12)OCOC(=O)OC(C)C
SULFADOXINE,CHEMBL1539,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
PENCICLOVIR,CHEMBL1540,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1
CEFIXIME,CHEMBL1541,Nc1nc(cs1)\C(=N\OCC(=O)O)\C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)C=C
AZATHIOPRINE,CHEMBL1542,Cn1cnc(c1Sc2ncnc3nc[nH]c23)[N+](=O)[O-]
ULIPRISTAL ACETATE,CHEMBL260538,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@]3(OC(=O)C)C(=O)C)[C@@H]4CCC5=CC(=O)CCC5=C24
LIOTHYRONINE,CHEMBL1544,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
ISAVUCONAZOLE,CHEMBL409153,C[C@@H](c1nc(cs1)c2ccc(cc2)C#N)[C@](O)(Cn3cncn3)c4cc(F)ccc4F
BELINOSTAT,CHEMBL408513,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc2ccccc2
ALVIMOPAN,CHEMBL270190,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c3cccc(O)c3
HYDROXYAMPHETAMINE,CHEMBL1546,CC(N)Cc1ccc(O)cc1
THIAMINE,CHEMBL1547,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
ABIRATERONE ACETATE,CHEMBL271227,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c5cccnc5)[C@@H]3CC=C2C1
CHLORTETRACYCLINE,CHEMBL404520,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O
HYDROCORTISONE CYPIONATE,CHEMBL1549,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COC(=O)CCC5CCCC5)[C@@]4(C)C[C@H](O)[C@H]23
PHYTONADIONE,CHEMBL1550,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(=C\CC1=C(C)C(=O)c2ccccc2C1=O)\C
DAPAGLIFLOZIN,CHEMBL429910,CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1
URSODIOL,CHEMBL1551,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DEOXYCHOLIC ACID,CHEMBL406393,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
GALANTAMINE HYDROBROMIDE,CHEMBL1555,Br.COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24
ASCORBIC ACID,CHEMBL196,OC[C@H](O)[C@H]1OC(=O)C(=C1O)O
DOPAMINE HYDROCHLORIDE,CHEMBL1557,Cl.NCCc1ccc(O)c(O)c1
PRAZOSIN HYDROCHLORIDE,CHEMBL1558,Cl.COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4
MICONAZOLE NITRATE,CHEMBL1559,O[N+](=O)[O-].Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1
NYSTATIN,CHEMBL450895,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O
CAPTOPRIL,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
CAMPHOR,CHEMBL504760,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
ATROPINE,CHEMBL517712,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3
MIGLITOL,CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
BENZALKONIUM CHLORIDE,CHEMBL502109,[Cl-].CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
DAUNORUBICIN HYDROCHLORIDE,CHEMBL1563,Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)C
BUPRENORPHINE,CHEMBL511142,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56
DIPHENYLPYRALINE HYDROCHLORIDE,CHEMBL1564,Cl.CN1CCC(CC1)OC(c2ccccc2)c3ccccc3
COCAINE HYDROCHLORIDE,CHEMBL529437,Cl.COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3
IVABRADINE,CHEMBL471737,COc1cc2CCN(CCCN(C)C[C@H]3Cc4cc(OC)c(OC)cc34)C(=O)Cc2cc1OC
ACARBOSE,CHEMBL1566,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O
SUNITINIB MALATE,CHEMBL1567,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C.O[C@@H](CC(=O)O)C(=O)O
SULTAMICILLIN,CHEMBL506110,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]4N5[C@@H](CC5=O)S(=O)(=O)C4(C)C
SIMEPREVIR,CHEMBL501849,COc1ccc2c(O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)cc(nc2c1C)c7nc(cs7)C(C)C
TREOSULFAN,CHEMBL455186,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(=O)(=O)C
FLUCLORONIDE,CHEMBL461332,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@@]2(O1)C(=O)CO
URETHANE,CHEMBL462547,CCOC(=O)N
AMANTADINE HYDROCHLORIDE,CHEMBL1569,Cl.NC12CC3CC(CC(C3)C1)C2
XIPAMIDE,CHEMBL517199,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(=O)(=O)N
GLIBORNURIDE,CHEMBL529888,Cc1ccc(cc1)S(=O)(=O)NC(=O)N[C@@H]2[C@H](O)[C@]3(C)CC[C@H]2C3(C)C
SULFOXONE,CHEMBL1570,OS(=O)CNc1ccc(cc1)S(=O)(=O)c2ccc(NCS(=O)O)cc2
TENIPOSIDE,CHEMBL452231,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@H](O[C@H]5[C@H](O)[C@H]4O)c6cccs6)c7cc8OCOc8cc27
TESTOLACTONE,CHEMBL1571,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2
ETOGLUCID,CHEMBL460287,C(COCCOCC1CO1)OCCOCC2CO2
MEPARFYNOL,CHEMBL501613,CCC(C)(O)C#C
DIPYRONE,CHEMBL461522,CN(CS(=O)(=O)O)C1=C(C)N(C)N(C1=O)c2ccccc2
METRIZAMIDE,CHEMBL462394,CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c1I
METHYLATROPINE NITRATE,CHEMBL516476,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3.[O-][N+](=O)[O-]
NETILMICIN,CHEMBL1572,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O
PHENTERMINE,CHEMBL1574,CC(C)(N)Cc1ccccc1
ETHINAMATE,CHEMBL1576,NC(=O)OC1(CCCCC1)C#C
LACIDIPINE,CHEMBL460291,CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2\C=C\C(=O)OC(C)(C)C)C(=O)OCC)C
METHYCLOTHIAZIDE,CHEMBL1577,CN1C(CCl)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N
MITOBRONITOL,CHEMBL447629,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr
NITRENDIPINE,CHEMBL475534,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C
ANISOTROPINE METHYLBROMIDE,CHEMBL1578,[Br-].CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C
PENTOSTATIN,CHEMBL1580,OC[C@H]1O[C@H](C[C@@H]1O)n2cnc3[C@H](O)CNC=Nc23
PERINDOPRIL,CHEMBL1581,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O)C(=O)OCC
AZARIBINE,CHEMBL515914,CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H]1OC(=O)C)N2N=CC(=O)NC2=O
CHLORAL HYDRATE,CHEMBL455917,OC(O)C(Cl)(Cl)Cl
CILAZAPRIL,CHEMBL515606,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O
BACAMPICILLIN,CHEMBL1583,CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O
PIPERACETAZINE,CHEMBL1584,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCC(CCO)CC4)c2c1
PIPOBROMAN,CHEMBL1585,BrCCC(=O)N1CCN(CC1)C(=O)CCBr
POLYTHIAZIDE,CHEMBL1587,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(=O)(=O)N
BENDAMUSTINE,CHEMBL487253,Cn1c(CCCC(=O)O)nc2cc(ccc12)N(CCCl)CCCl
THIAMINE,CHEMBL1588,[Cl-].Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
ACETOHEXAMIDE,CHEMBL1589,CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCC2
PSEUDOEPHEDRINE,CHEMBL1590,CN[C@@H](C)[C@@H](O)c1ccccc1
DEMECLOCYCLINE,CHEMBL1591,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N
QUINAPRIL,CHEMBL1592,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O
RAZOXANE,CHEMBL444186,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
PANTOTHENIC ACID,CHEMBL1594,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O
CARBENOXOLONE,CHEMBL499915,CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)OC(=O)CCC(=O)O
DIFLUCORTOLONE,CHEMBL509924,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
DIHYDROCODEINE,CHEMBL1595,COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C
PITOLISANT,CHEMBL462605,Clc1ccc(CCCOCCCN2CCCCC2)cc1
CARBENICILLIN INDANYL,CHEMBL1596,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4CCCc4c3)c5ccccc5)C(=O)N2[C@H]1C(=O)O
DIMERCAPROL,CHEMBL1597,OCC(S)CS
CEPHAPIRIN,CHEMBL1599,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(=O)O
CEFONICID,CHEMBL1601,O[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3CS(=O)(=O)O)c4ccccc4
CEPHRADINE,CHEMBL1604,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(=O)O
CEFTIBUTEN,CHEMBL1605,Nc1nc(cs1)\C(=C\CC(=O)O)\C(=O)N[C@H]2[C@H]3SCC=C(N3C2=O)C(=O)O
TETRACYCLINE HYDROCHLORIDE,CHEMBL454950,Cl.CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O
TOPOTECAN HYDROCHLORIDE,CHEMBL1607,Cl.CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O
ELTROMBOPAG,CHEMBL461101,CC1=NN(C(=O)/C/1=N\Nc2cccc(c2O)c3cccc(c3)C(=O)O)c4ccc(C)c(C)c4
NEFOPAM,CHEMBL465026,CN1CCOC(c2ccccc2)c3ccccc3C1
CEFOTETAN,CHEMBL474579,CO[C@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
APREMILAST,CHEMBL514800,CCOc1cc(ccc1OC)[C@@H](CS(=O)(=O)C)N2C(=O)c3cccc(NC(=O)C)c3C2=O
MANDELIC ACID,CHEMBL1609,OC(C(=O)O)c1ccccc1
PHENYTOIN SODIUM,CHEMBL1611,[Na+].[O-]C1=NC(=O)C(N1)(c2ccccc2)c3ccccc3
PHLOROGLUCINOL,CHEMBL473159,Oc1cc(O)cc(O)c1
BETRIXABAN,CHEMBL512351,COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc3ccc(Cl)cn3
VISMODEGIB,CHEMBL473417,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(c2)c3ccccn3)c(Cl)c1
TROLAMINE,CHEMBL446061,OCCN(CCO)CCO
DORIPENEM,CHEMBL491571,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](CNS(=O)(=O)N)C3
DOXORUBICIN HYDROCHLORIDE,CHEMBL359744,Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO
SODIUM SALICYLATE,CHEMBL447868,[Na+].Oc1ccccc1C(=O)[O-]
LANATOSIDE C,CHEMBL506569,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](OC(=O)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)[C@H](CC[C@@H]7[C@@H]6C[C@@H](O)[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5
DESLANOSIDE,CHEMBL1614,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)[C@H](CC[C@@H]7[C@@H]6C[C@@H](O)[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5
APOMORPHINE HYDROCHLORIDE,CHEMBL1616,Cl.CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34
MACROGOL,CHEMBL457299,OCCO
RIFAXIMIN,CHEMBL1617,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)c5c(nc6cc(C)ccn56)c4c3C2=O
CEFAMANDOLE NAFATE,CHEMBL1618,[Na+].Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](OC=O)c4ccccc4)C3=O)C(=O)[O-]
CLADRIBINE,CHEMBL1619,Nc1nc(Cl)nc2c1ncn2[C@H]3C[C@H](O)[C@@H](CO)O3
DIPHENHYDRAMINE HYDROCHLORIDE,CHEMBL1620,Cl.CN(C)CCOC(c1ccccc1)c2ccccc2
PALIPERIDONE,CHEMBL1621,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCC(O)C5=N1
FOLIC ACID,CHEMBL1622,NC1=NC(=O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2N1
MEPENZOLATE,CHEMBL524004,C[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3
MECLIZINE,CHEMBL1623,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1
LEVOTHYROXINE,CHEMBL1624,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
OXYBENZONE,CHEMBL1625,COc1ccc(C(=O)c2ccccc2)c(O)c1
CLEMASTINE,CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3
OLAPARIB,CHEMBL521686,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CC5
GLUCOSAMINE,CHEMBL493287,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
RALTEGRAVIR POTASSIUM,CHEMBL518520,[K+].CN1C(=O)C(=C(N=C1C(C)(C)NC(=O)c2oc(C)nn2)C(=O)NCc3ccc(F)cc3)[O-]
HEXYLRESORCINOL,CHEMBL443605,CCCCCCc1ccc(O)cc1O
CHLORHEXIDINE GLUCONATE,CHEMBL1628,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O.Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1
AMODIAQUINE HYDROCHLORIDE,CHEMBL1630,Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
XIMELAGATRAN,CHEMBL522038,CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCc3ccc(cc3)\C(=N/O)\N
CEPHALOTHIN SODIUM,CHEMBL1632,[Na+].CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3cccs3)C2=O)C(=O)[O-]
KETOTIFEN FUMARATE,CHEMBL1633,CN1CCC(=C2c3ccccc3CC(=O)c4sccc24)CC1.OC(=O)\C=C\C(=O)O
PENTAERYTHRITOL TETRANITRATE,CHEMBL466659,[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
GEMCITABINE HYDROCHLORIDE,CHEMBL1637,Cl.NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F
ALISKIREN,CHEMBL1639,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)C(C)C)ccc1OC
TRYPAN BLUE,CHEMBL1640,[Na+].[Na+].[Na+].[Na+].Cc1cc(ccc1\N=N\c2c(O)c3c(N)cc(cc3cc2S(=O)(=O)[O-])S(=O)(=O)[O-])c4ccc(\N=N\c5c(O)c6c(N)cc(cc6cc5S(=O)(=O)[O-])S(=O)(=O)[O-])c(C)c4
HYDROCORTISONE PHOSPHORIC ACID,CHEMBL1641,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)COP(=O)(O)O)[C@@]4(C)C[C@H](O)[C@H]23
METHYSERGIDE,CHEMBL485253,CCC(CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34
IMATINIB MESYLATE,CHEMBL1642,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1.CS(=O)(=O)O
RIBAVIRIN,CHEMBL1643,NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O
CEFADROXIL,CHEMBL1644,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O
ESTRONE SULFURIC ACID,CHEMBL494753,C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]1CCC2=O
INDOCYANINE GREEN,CHEMBL1646,[Na+].CC1(C)\C(=C\C=C\C=C\C=C\C2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)\N(CCCCS(=O)(=O)[O-])c5ccc6ccccc6c15
ISRADIPINE,CHEMBL1648,COC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OC(C)C)C
VORAPAXAR,CHEMBL493982,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\c4ccc(cn4)c5cccc(F)c5
CORTISONE ACETATE,CHEMBL1650,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
PAZOPANIB,CHEMBL477772,CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3
AMBENONIUM,CHEMBL1652,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc2ccccc2Cl
VINCRISTINE SULFATE,CHEMBL501867,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1.OS(=O)(=O)O
PHENIRAMINE MALEATE,CHEMBL1653,CN(C)CCC(c1ccccc1)c2ccccn2.OC(=O)\C=C/C(=O)O
TRABECTEDIN,CHEMBL450449,COc1cc2c(CCN[C@]23CS[C@H]4[C@H]5[C@@H]6N(C)[C@@H](Cc7cc(C)c(OC)c(O)c67)[C@H](O)N5[C@@H](COC3=O)c8c9OCOc9c(C)c(OC(=O)C)c48)cc1O
RISEDRONATE SODIUM,CHEMBL1654,[Na+].OC(Cc1cccnc1)(P(=O)(O)O)P(=O)(O)[O-]
TOREMIFENE,CHEMBL1655,CN(C)CCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccccc3
TAZAROTENE,CHEMBL1657,CCOC(=O)c1ccc(nc1)C#Cc2ccc3SCCC(C)(C)c3c2
RETAPAMULIN,CHEMBL1658,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@@H]4C[C@H]5CC[C@@H](C4)N5C
CHLORPHENIRAMINE MALEATE,CHEMBL1659,CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)\C=C/C(=O)O
SPIRAMYCIN,CHEMBL453514,CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]3O[C@H](C)[C@@H](O[C@H]4C[C@@](C)(O)[C@@H](O)[C@H](C)O4)[C@@H]([C@H]3O)N(C)C
TELAVANCIN,CHEMBL507870,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc3c4Oc5ccc(cc5Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H]6C(=O)N[C@H]7C(=O)N[C@@H]([C@H](O)c8ccc(Oc3cc6c4)c(Cl)c8)C(=O)N[C@H](C(=O)O)c9cc(O)c(CNCP(=O)(O)O)c(O)c9c%10cc7ccc%10O)O[C@@H](C)[C@H]1O
CASPOFUNGIN,CHEMBL499808,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)c4ccc(O)cc4)[C@H](O)CCN
CEFTAROLINE FOSAMIL,CHEMBL501122,CCO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])Sc3nc(cs3)c4cc[n+](C)cc4)\c5nsc(NP(=O)(O)O)n5
RIFAPENTINE,CHEMBL1660,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)c(\C=N\N5CCN(CC5)C6CCCC6)c(O)c4c3C2=O
